X,Y,fid,Localidad,Provincia,Región,Longitud,Latitud,Siglo,Ficha BD,icon_url
-3.77557743227047,38.7042011010069,"56",Calzada de Calatrava,Ciudad Real,Castilla-La Mancha,"-3.7755774322704685","38.704201101006916",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=315""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/315.jpg""></a>",./0.png
-6.39418034431598,39.7899975873767,"57",Cañaveral,Cáceres,Extremadura,"-6.394180344315975","39.789997587376725",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=316""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/316.jpg""></a>",./0.png
-8.5631540884281,42.6339039040612,"58",Cuntis,Pontevedra,Galicia,"-8.563154088428098","42.63390390406125",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=334""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/334.jpg""></a>",./0.png
-8.2456253884096,43.4250180237231,"59",Ares,A Coruña,Galicia,"-8.245625388409598","43.425018023723084",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=335""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/335.jpg""></a>",./0.png
-7.09447604952524,42.3984315734357,"60",A Rúa,Ourense,Galicia,"-7.094476049525242","42.39843157343567",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=338""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/338.jpg""></a>",./0.png
-8.39066017308975,42.531677122036,"61",Cerdedo,Pontevedra,Galicia,"-8.390660173089747","42.531677122036044",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=340""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/340.jpg""></a>",./0.png
-8.4557944949943,42.4214435231208,"62",Augasantas,Pontevedra,Galicia,"-8.455794494994297","42.42144352312076",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=345""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/345.jpg""></a>",./0.png
-7.95777439466527,42.1524595817303,"63",Celanova,Ourense,Galicia,"-7.957774394665273","42.15245958173035",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=349""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/349.jpg""></a>",./0.png
-8.88846817308394,42.7824216506933,"64",Noia,A Coruña,Galicia,"-8.88846817308394","42.782421650693266",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=350""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/350.jpg""></a>",./0.png
-7.62873011542627,42.2325886057175,"65",Montemedo (Baños de Molgás),Ourense,Galicia,"-7.628730115426275","42.23258860571748",XVIII,"<a title=""Ficha→BD"" target=""_blank"" href=""https://juliomontanes.synology.me/bases/articulados/index.php?-action=browse&-table=articulados&-mode=find&-edit=1&Registro=355""><img src=""https://juliomontanes.synology.me/bases/articulados/imagenes/tn/355.jpg""></a>",./0.png
